,bathroomcnt,bedroomcnt,fips,garagecarcnt,yearbuilt,lotsizesquarefeet,taxvaluedollarcnt,transactiondate
33695,2.0,3.0,6037.0,,1922.0,4684.0,59095.0,2017-06-23
33696,0.0,0.0,6037.0,,,,957014.0,2017-06-23
33697,2.0,2.0,6037.0,,1952.0,9487.0,592932.0,2017-06-23
33698,3.0,4.0,6037.0,,1969.0,7169.0,569542.0,2017-06-23
33699,2.5,3.0,6059.0,2.0,1993.0,4600.0,541129.0,2017-06-23
33700,2.0,3.0,6037.0,,1952.0,5003.0,574208.0,2017-06-23
33701,3.0,4.0,6037.0,,1985.0,10956.0,632872.0,2017-06-23
33702,2.0,3.0,6037.0,,1952.0,5000.0,474009.0,2017-06-23
33703,2.0,3.0,6037.0,,1950.0,7019.0,502907.0,2017-06-23
33704,3.0,5.0,6037.0,,1979.0,8258.0,384115.0,2017-06-23
33705,3.0,5.0,6111.0,2.0,1976.0,4000.0,848000.0,2017-06-23
33706,2.0,3.0,6037.0,,1940.0,6640.0,639000.0,2017-06-23
33707,3.0,3.0,6037.0,,1941.0,6447.0,426361.0,2017-06-23
33708,1.0,2.0,6037.0,,1941.0,5001.0,357367.0,2017-06-23
33709,2.0,2.0,6037.0,,1964.0,2499.0,670949.0,2017-06-23
33710,4.5,3.0,6059.0,2.0,2015.0,5040.0,1453357.0,2017-06-23
33711,3.0,2.0,6037.0,,1949.0,7320.0,705589.0,2017-06-23
33712,3.0,3.0,6037.0,,2004.0,2449.0,483000.0,2017-06-23
33713,2.0,3.0,6037.0,,1954.0,6841.0,350532.0,2017-06-23
33714,1.0,2.0,6037.0,,1951.0,7000.0,49404.0,2017-06-23
33715,3.0,3.0,6037.0,,1951.0,6160.0,883116.0,2017-06-23
33716,1.0,2.0,6037.0,,1946.0,5548.0,63322.0,2017-06-23
33717,4.0,5.0,6059.0,2.0,2006.0,7589.0,1199010.0,2017-06-23
33718,2.0,5.0,6037.0,,1927.0,7619.0,125469.0,2017-06-23
33719,3.0,3.0,6059.0,2.0,1960.0,10153.0,102476.0,2017-06-23
33720,2.0,4.0,6037.0,,1949.0,9341.0,1066012.0,2017-06-23
33721,2.0,3.0,6037.0,,1987.0,41676.0,453308.0,2017-06-23
33722,4.0,3.0,6037.0,,1949.0,7586.0,926843.0,2017-06-23
33723,3.0,2.0,6059.0,,1990.0,6420.0,773000.0,2017-06-23
33724,3.0,5.0,6037.0,,1965.0,7301.0,613735.0,2017-06-23
33725,1.0,3.0,6037.0,,1950.0,5390.0,267338.0,2017-06-23
33726,2.0,2.0,6037.0,,1943.0,5034.0,270000.0,2017-06-23
33727,3.0,3.0,6037.0,,1955.0,10271.0,118131.0,2017-06-23
33728,2.0,2.0,6037.0,,1950.0,5401.0,55017.0,2017-06-23
33729,3.0,4.0,6059.0,2.0,1977.0,2845.0,467064.0,2017-06-23
33730,4.0,3.0,6037.0,,1984.0,7947.0,3463221.0,2017-06-23
33731,2.0,3.0,6037.0,,1956.0,4982.0,588845.0,2017-06-23
33732,3.5,4.0,6059.0,2.0,1997.0,7963.0,949865.0,2017-06-23
33733,2.0,3.0,6037.0,,1959.0,7572.0,393630.0,2017-06-23
33734,1.0,2.0,6037.0,,1938.0,6806.0,433094.0,2017-06-23
33735,2.0,3.0,6037.0,,1959.0,5015.0,269148.0,2017-06-23
33736,3.0,4.0,6037.0,,1950.0,6236.0,222542.0,2017-06-23
33737,2.0,3.0,6037.0,,1953.0,6680.0,141211.0,2017-06-23
33738,2.0,3.0,6037.0,,1958.0,6206.0,503000.0,2017-06-23
33739,3.0,4.0,6037.0,,1983.0,17939.0,772000.0,2017-06-23
33740,3.0,4.0,6037.0,,1992.0,9446.0,303500.0,2017-06-23
33741,2.0,3.0,6037.0,,1955.0,5477.0,73057.0,2017-06-23
33742,2.0,3.0,6037.0,,1953.0,10207.0,83571.0,2017-06-23
33743,3.0,3.0,6037.0,,1938.0,8143.0,651703.0,2017-06-23
33744,1.0,2.0,6037.0,,1945.0,5003.0,98257.0,2017-06-23
33745,3.0,5.0,6037.0,,1976.0,11005.0,752500.0,2017-06-23
33746,1.0,3.0,6037.0,,1924.0,3550.0,1203889.0,2017-06-23
33747,1.0,3.0,6037.0,,1953.0,7568.0,171688.0,2017-06-23
33748,3.0,4.0,6059.0,2.0,1979.0,5900.0,363819.0,2017-06-23
33749,4.0,4.0,6037.0,,1986.0,6772.0,1082259.0,2017-06-23
33750,2.0,3.0,6059.0,2.0,1955.0,7275.0,149936.0,2017-06-23
33751,3.5,4.0,6111.0,2.0,1978.0,4800.0,1107000.0,2017-06-23
33752,3.5,5.0,6111.0,2.0,2007.0,2625.0,392068.0,2017-06-23
33753,3.0,3.0,6059.0,2.0,1999.0,5386.0,716895.0,2017-06-23
33754,3.0,4.0,6059.0,2.0,1971.0,6000.0,100841.0,2017-06-23
33755,3.0,3.0,6037.0,,1939.0,5622.0,413351.0,2017-06-23
33756,3.0,3.0,6037.0,,1960.0,6001.0,318083.0,2017-06-23
33757,1.0,3.0,6037.0,,1927.0,7993.0,214376.0,2017-06-23
33758,2.0,3.0,6037.0,,1959.0,16526.0,1284291.0,2017-06-23
33759,3.0,3.0,6037.0,,1974.0,6181.0,890000.0,2017-06-23
33760,2.0,3.0,6037.0,,1952.0,6001.0,79526.0,2017-06-23
33761,4.0,4.0,6059.0,2.0,2000.0,6651.0,1055204.0,2017-06-23
33762,2.5,4.0,6059.0,2.0,1986.0,6500.0,662112.0,2017-06-23
33763,3.0,3.0,6037.0,,2007.0,8641.0,340900.0,2017-06-23
33764,2.5,3.0,6059.0,1.0,1999.0,3690.0,787000.0,2017-06-23
33765,3.0,3.0,6037.0,,1960.0,15751.0,132918.0,2017-06-23
33766,1.0,2.0,6037.0,,1921.0,7628.0,76787.0,2017-06-23
33767,7.0,6.0,6037.0,,2015.0,10670.0,7550000.0,2017-06-23
33768,2.5,4.0,6059.0,2.0,1984.0,6825.0,398985.0,2017-06-23
33769,3.5,5.0,6059.0,2.0,1977.0,15300.0,676152.0,2017-06-23
33770,3.0,3.0,6037.0,,1925.0,6512.0,1330947.0,2017-06-23
33771,2.0,3.0,6037.0,,1964.0,112326.0,336443.0,2017-06-23
33772,2.0,2.0,6037.0,,1967.0,4594.0,365489.0,2017-06-23
33773,2.0,3.0,6059.0,2.0,1985.0,5000.0,492428.0,2017-06-23
33774,2.0,3.0,6037.0,,1940.0,7000.0,2400051.0,2017-06-23
33775,2.0,3.0,6037.0,,1987.0,7008.0,265000.0,2017-06-23
33776,1.0,2.0,6037.0,,1960.0,5000.0,90667.0,2017-06-23
33777,2.0,4.0,6037.0,,1941.0,5495.0,46088.0,2017-06-23
33778,1.0,1.0,6037.0,,1937.0,3735.0,360216.0,2017-06-23
33779,3.0,4.0,6037.0,,1991.0,9709.0,255793.0,2017-06-23
33780,2.0,3.0,6111.0,2.0,1960.0,6236.0,270314.0,2017-06-23
33781,2.0,3.0,6059.0,2.0,1955.0,7260.0,410891.0,2017-06-23
33782,4.0,5.0,6037.0,,1977.0,19663.0,1835197.0,2017-06-23
33783,2.0,3.0,6037.0,,1960.0,7500.0,366309.0,2017-06-23
33784,2.0,3.0,6037.0,,1954.0,7749.0,101434.0,2017-06-23
33785,2.0,3.0,6037.0,,1940.0,5862.0,683451.0,2017-06-23
33786,2.0,4.0,6059.0,2.0,1961.0,7308.0,459960.0,2017-06-23
33787,3.0,4.0,6037.0,,1960.0,8111.0,82411.0,2017-06-23
33788,2.0,3.0,6037.0,,1972.0,39628.0,119357.0,2017-06-23
33789,2.0,3.0,6037.0,,1987.0,7048.0,202000.0,2017-06-23
33790,2.0,3.0,6037.0,,1959.0,4921.0,393000.0,2017-06-23
33791,2.0,4.0,6037.0,,1972.0,5037.0,385735.0,2017-06-23
33792,2.0,4.0,6037.0,,1956.0,6789.0,279129.0,2017-06-23
33793,3.0,4.0,6111.0,2.0,1988.0,7700.0,363516.0,2017-06-23
33794,1.0,4.0,6037.0,,1910.0,6943.0,206358.0,2017-06-23
33795,2.0,3.0,6037.0,,1960.0,5585.0,273636.0,2017-06-23
33796,2.0,3.0,6037.0,,1962.0,7448.0,459215.0,2017-06-23
33797,2.0,4.0,6037.0,,1945.0,7572.0,610000.0,2017-06-23
33798,3.0,4.0,6037.0,,1960.0,10599.0,621319.0,2017-06-23
33799,2.0,3.0,6037.0,,1954.0,6583.0,396289.0,2017-06-23
33800,1.0,2.0,6037.0,,1947.0,2828.0,33088.0,2017-06-23
33801,3.0,3.0,6037.0,,1974.0,12163.0,98035.0,2017-06-23
33802,2.0,3.0,6111.0,2.0,1957.0,6090.0,341629.0,2017-06-23
33803,2.0,3.0,6059.0,2.0,1973.0,3660.0,592829.0,2017-06-23
33804,2.0,3.0,6037.0,,1965.0,6237.0,298150.0,2017-06-23
33805,2.0,3.0,6037.0,,1947.0,12473.0,679309.0,2017-06-23
33806,2.0,3.0,6111.0,2.0,1977.0,7100.0,326796.0,2017-06-23
33807,2.0,3.0,6059.0,2.0,1971.0,5886.0,443828.0,2017-06-23
33808,2.0,3.0,6037.0,,1950.0,5800.0,61121.0,2017-06-23
33809,2.0,2.0,6037.0,,1938.0,3874.0,76788.0,2017-06-23
33810,4.0,3.0,6059.0,2.0,1998.0,6480.0,820745.0,2017-06-23
33811,2.0,3.0,6059.0,2.0,1965.0,7906.0,670000.0,2017-06-23
33812,2.0,2.0,6059.0,2.0,1977.0,10200.0,305104.0,2017-06-23
33813,4.0,4.0,6059.0,2.0,1965.0,9200.0,734000.0,2017-06-23
33814,3.0,4.0,6059.0,2.0,1994.0,9900.0,975915.0,2017-06-23
33815,2.0,4.0,6037.0,,1953.0,9249.0,70166.0,2017-06-23
33816,2.0,3.0,6037.0,,1962.0,6126.0,364852.0,2017-06-23
33817,2.0,4.0,6111.0,2.0,1981.0,25433.0,779860.0,2017-06-23
33818,2.0,3.0,6037.0,,1972.0,7847.0,378350.0,2017-06-23
33819,2.0,2.0,6037.0,,1939.0,7499.0,310807.0,2017-06-23
33820,2.5,4.0,6059.0,2.0,1979.0,20800.0,372783.0,2017-06-23
33821,2.0,3.0,6037.0,,1954.0,5544.0,108342.0,2017-06-23
33822,2.0,2.0,6037.0,,1950.0,6004.0,1700000.0,2017-06-23
33823,3.0,4.0,6059.0,2.0,1979.0,7280.0,847791.0,2017-06-23
33824,1.5,2.0,6059.0,2.0,1973.0,2012.0,274780.0,2017-06-23
33825,3.0,3.0,6037.0,,1971.0,16807.0,184696.0,2017-06-23
33826,3.0,4.0,6059.0,2.0,1983.0,7564.0,795000.0,2017-06-23
33827,2.0,4.0,6037.0,,1959.0,5414.0,123834.0,2017-06-23
33828,2.5,3.0,6059.0,2.0,1985.0,3520.0,549087.0,2017-06-23
33829,4.0,5.0,6037.0,,1990.0,8878.0,396335.0,2017-06-23
33830,2.0,3.0,6037.0,,1953.0,6312.0,78855.0,2017-06-23
33831,1.0,3.0,6037.0,,1933.0,8072.0,332900.0,2017-06-23
33832,1.0,3.0,6037.0,,1953.0,6655.0,97975.0,2017-06-23
33833,1.0,1.0,6037.0,,1924.0,2505.0,1050000.0,2017-06-23
33834,2.0,3.0,6037.0,,1954.0,6017.0,537566.0,2017-06-23
33835,2.0,3.0,6037.0,,1955.0,6751.0,505000.0,2017-06-23
33836,2.0,4.0,6037.0,,1959.0,9625.0,139571.0,2017-06-23
33837,3.0,3.0,6037.0,,1959.0,8225.0,484000.0,2017-06-23
33838,1.0,3.0,6037.0,,1950.0,6775.0,66223.0,2017-06-23
33839,4.5,5.0,6059.0,2.0,1989.0,10000.0,990396.0,2017-06-23
33840,2.5,2.0,6059.0,2.0,1977.0,1313.0,318218.0,2017-06-23
33841,1.0,3.0,6037.0,,1927.0,6447.0,738564.0,2017-06-23
33842,2.5,3.0,6059.0,2.0,1976.0,1545.0,263138.0,2017-06-23
33843,2.0,3.0,6037.0,,1955.0,8527.0,470530.0,2017-06-23
33844,2.0,3.0,6037.0,,1989.0,3115.0,114486.0,2017-06-23
33845,3.0,3.0,6037.0,,1966.0,24741.0,724130.0,2017-06-23
33846,2.0,3.0,6111.0,2.0,1959.0,11300.0,556000.0,2017-06-23
33847,3.0,4.0,6037.0,,2005.0,8007.0,635000.0,2017-06-23
33848,1.0,3.0,6037.0,,1944.0,5376.0,468000.0,2017-06-23
33849,2.0,3.0,6059.0,2.0,1955.0,10324.0,496590.0,2017-06-23
33850,3.0,3.0,6059.0,2.0,1990.0,5071.0,420997.0,2017-06-23
33851,2.0,3.0,6037.0,,1914.0,3496.0,404658.0,2017-06-23
33852,2.0,3.0,6037.0,,1986.0,29335.0,60615.0,2017-06-23
33853,7.5,5.0,6059.0,11.0,2004.0,28053.0,3203693.0,2017-06-23
33854,3.0,4.0,6037.0,,1959.0,20080.0,1395968.0,2017-06-23
33855,2.0,4.0,6037.0,,1969.0,7517.0,238108.0,2017-06-23
33856,2.0,4.0,6037.0,,1953.0,5980.0,559188.0,2017-06-23
33857,3.0,3.0,6037.0,,1954.0,39140.0,790542.0,2017-06-23
33858,2.0,3.0,6037.0,,1955.0,6039.0,70776.0,2017-06-23
33859,2.0,4.0,6037.0,,1971.0,8569.0,601000.0,2017-06-23
33860,2.0,4.0,6111.0,2.0,1960.0,6065.0,56863.0,2017-06-23
33861,2.0,4.0,6037.0,,1950.0,4987.0,543158.0,2017-06-23
33862,2.0,3.0,6037.0,,1965.0,6120.0,261275.0,2017-06-23
33863,2.0,3.0,6059.0,2.0,1980.0,3478.0,267303.0,2017-06-23
33864,2.0,3.0,6111.0,1.0,1960.0,7194.0,49611.0,2017-06-23
33865,3.5,4.0,6059.0,2.0,2001.0,4830.0,565309.0,2017-06-23
33866,2.0,4.0,6059.0,2.0,1960.0,7350.0,427492.0,2017-06-23
33867,1.0,3.0,6037.0,,1917.0,4339.0,137174.0,2017-06-23
33868,3.0,5.0,6037.0,,1989.0,6376.0,459730.0,2017-06-23
33869,2.0,3.0,6037.0,,1977.0,6155.0,216639.0,2017-06-23
33870,1.0,3.0,6037.0,,1950.0,4999.0,435024.0,2017-06-23
33871,3.0,4.0,6059.0,2.0,1989.0,29250.0,543432.0,2017-06-23
33872,1.0,1.0,6037.0,,1925.0,2830.0,76141.0,2017-06-23
33873,2.0,2.0,6059.0,2.0,1976.0,2739.0,541000.0,2017-06-23
33874,1.0,3.0,6037.0,,1973.0,6869.0,153162.0,2017-06-23
33875,1.0,3.0,6037.0,,1929.0,4229.0,55245.0,2017-06-23
33876,3.0,4.0,6037.0,,2007.0,5422.0,766909.0,2017-06-23
33877,2.0,3.0,6059.0,1.0,1955.0,5244.0,57246.0,2017-06-23
33878,2.0,3.0,6037.0,,1925.0,5253.0,130845.0,2017-06-23
33879,3.0,4.0,6111.0,2.0,1978.0,9566.0,411914.0,2017-06-23
33880,1.0,3.0,6037.0,,1941.0,5317.0,62700.0,2017-06-23
33881,2.0,3.0,6037.0,,1959.0,6379.0,400008.0,2017-06-23
33882,2.0,3.0,6037.0,,1952.0,7870.0,123621.0,2017-06-23
33883,4.0,3.0,6059.0,2.0,1990.0,6480.0,548666.0,2017-06-23
33884,1.5,2.0,6059.0,1.0,1977.0,1000.0,57982.0,2017-06-23
33885,2.0,4.0,6037.0,,1956.0,6259.0,78035.0,2017-06-23
33886,1.0,1.0,6037.0,,1924.0,11899.0,435000.0,2017-06-23
33887,4.0,4.0,6037.0,,1983.0,16172.0,2025288.0,2017-06-23
33888,2.0,3.0,6037.0,,1956.0,5115.0,467015.0,2017-06-23
33889,2.0,4.0,6037.0,,1952.0,5849.0,75745.0,2017-06-23
33890,3.0,3.0,6037.0,,1954.0,30354.0,276493.0,2017-06-23
33891,3.0,3.0,6037.0,,1968.0,10833.0,246500.0,2017-06-23
33892,2.5,3.0,6111.0,1.0,1984.0,3976.0,447378.0,2017-06-23
33893,3.0,4.0,6037.0,,1972.0,9825.0,1060737.0,2017-06-23
33894,2.0,3.0,6037.0,,1955.0,8424.0,215662.0,2017-06-23
33895,2.0,3.0,6037.0,,1993.0,18342.0,370732.0,2017-06-23
33896,2.0,3.0,6111.0,2.0,1953.0,6240.0,296461.0,2017-06-23
33897,3.0,4.0,6037.0,,1984.0,11555.0,323688.0,2017-06-23
33898,1.5,3.0,6059.0,1.0,1954.0,6489.0,241844.0,2017-06-23
33899,2.0,3.0,6037.0,,1940.0,4399.0,117731.0,2017-06-23
33900,2.5,3.0,6111.0,2.0,1985.0,4410.0,549000.0,2017-06-23
33901,2.0,3.0,6037.0,,1966.0,8054.0,237849.0,2017-06-23
33902,2.0,2.0,6037.0,,1950.0,6010.0,374481.0,2017-06-23
33903,2.0,3.0,6037.0,,1978.0,10991.0,197351.0,2017-06-23
33904,4.0,4.0,6037.0,,1951.0,9352.0,1081826.0,2017-06-23
33905,1.0,2.0,6037.0,,1923.0,5046.0,133447.0,2017-06-23
33906,3.0,4.0,6111.0,2.0,1996.0,5864.0,648744.0,2017-06-23
33907,2.0,4.0,6037.0,,1962.0,11253.0,120071.0,2017-06-23
33908,2.0,4.0,6037.0,,1964.0,9108.0,426493.0,2017-06-23
33909,3.0,3.0,6037.0,,1963.0,6488.0,731995.0,2017-06-23
33910,3.0,4.0,6059.0,2.0,1980.0,6930.0,536345.0,2017-06-23
33911,3.0,4.0,6037.0,,1969.0,10834.0,761228.0,2017-06-23
33912,2.5,3.0,6059.0,2.0,1996.0,5636.0,295222.0,2017-06-23
33913,2.0,4.0,6037.0,,1960.0,11021.0,109096.0,2017-06-23
33914,1.0,3.0,6037.0,,1955.0,6300.0,46043.0,2017-06-23
33915,2.0,3.0,6059.0,2.0,1973.0,2618.0,270460.0,2017-06-23
33916,3.0,4.0,6037.0,,1985.0,5940.0,1213048.0,2017-06-23
33917,2.0,4.0,6059.0,2.0,1956.0,6565.0,74179.0,2017-06-23
33918,2.0,3.0,6037.0,,1967.0,6974.0,475109.0,2017-06-23
33919,1.0,2.0,6037.0,,1939.0,5812.0,280349.0,2017-06-23
33920,2.0,3.0,6059.0,2.0,1971.0,6000.0,305595.0,2017-06-23
33921,2.5,4.0,6059.0,2.0,1959.0,11570.0,864744.0,2017-06-23
33922,1.0,2.0,6037.0,,1924.0,2241.0,300138.0,2017-06-23
33923,2.0,3.0,6037.0,,1925.0,3727.0,734068.0,2017-06-23
33924,3.0,4.0,6037.0,,2004.0,5206.0,487969.0,2017-06-23
33925,1.0,1.0,6037.0,,1939.0,5999.0,160783.0,2017-06-23
33926,2.0,3.0,6111.0,1.0,1950.0,8533.0,490000.0,2017-06-23
33927,2.0,3.0,6059.0,2.0,1976.0,5760.0,114464.0,2017-06-23
33928,3.0,3.0,6037.0,,1986.0,6762.0,431000.0,2017-06-23
33929,3.0,4.0,6037.0,,1975.0,19583.0,301667.0,2017-06-23
33930,3.0,3.0,6059.0,2.0,1990.0,7752.0,564965.0,2017-06-23
33931,2.0,2.0,6037.0,,1961.0,4250.0,504547.0,2017-06-23
33932,5.5,5.0,6111.0,4.0,2004.0,16287.0,1257000.0,2017-06-23
33933,3.0,4.0,6037.0,,1966.0,34722.0,1319825.0,2017-06-23
33934,2.0,5.0,6037.0,,1944.0,5002.0,175270.0,2017-06-23
33935,2.5,3.0,6059.0,0.0,1967.0,8224.0,665801.0,2017-06-23
33936,2.0,3.0,6111.0,2.0,1974.0,12357.0,533028.0,2017-06-23
33937,1.0,2.0,6037.0,,1953.0,2221.0,160609.0,2017-06-23
33938,2.0,3.0,6037.0,,1908.0,5989.0,303856.0,2017-06-23
33939,3.5,5.0,6111.0,2.0,1995.0,12154.0,760766.0,2017-06-23
33940,2.5,4.0,6111.0,2.0,2001.0,13983.0,715549.0,2017-06-23
33941,3.0,3.0,6037.0,,1999.0,57672.0,271661.0,2017-06-23
33942,4.0,4.0,6037.0,,1956.0,11707.0,456882.0,2017-06-23
33943,3.0,3.0,6059.0,2.0,1973.0,11614.0,605911.0,2017-06-23
33944,3.0,4.0,6037.0,,1952.0,6993.0,452365.0,2017-06-23
33945,1.0,2.0,6037.0,,1939.0,6706.0,26870.0,2017-06-23
33946,2.0,3.0,6037.0,,1953.0,5988.0,171961.0,2017-06-23
33947,1.5,3.0,6059.0,2.0,1958.0,6000.0,380040.0,2017-06-23
33948,3.0,4.0,6059.0,2.0,1964.0,11250.0,1116775.0,2017-06-23
33949,3.0,4.0,6037.0,,1955.0,10009.0,184421.0,2017-06-23
33950,1.0,4.0,6037.0,,1914.0,5283.0,33497.0,2017-06-23
33951,1.0,2.0,6037.0,,1951.0,1883.0,692644.0,2017-06-23
33952,4.5,4.0,6059.0,4.0,1997.0,37774.0,1419921.0,2017-06-23
33953,2.0,4.0,6037.0,,1960.0,7244.0,947788.0,2017-06-23
33954,2.5,3.0,6111.0,2.0,2002.0,6102.0,557040.0,2017-06-23
33955,1.0,2.0,6037.0,,1925.0,5191.0,175401.0,2017-06-23
33956,2.0,3.0,6037.0,,1962.0,7471.0,284631.0,2017-06-23
33957,2.0,3.0,6037.0,,1959.0,9797.0,549127.0,2017-06-23
33958,2.0,4.0,6037.0,,1962.0,13009.0,239714.0,2017-06-23
33959,3.0,4.0,6037.0,,2003.0,11338.0,551949.0,2017-06-23
33960,3.0,5.0,6037.0,,2002.0,7366.0,274126.0,2017-06-23
33961,4.0,5.0,6037.0,,2003.0,28074.0,652917.0,2017-06-23
33962,3.0,4.0,6037.0,,2006.0,10977.0,266523.0,2017-06-23
33963,2.0,3.0,6037.0,,1956.0,10971.0,61877.0,2017-06-23
33964,1.0,2.0,6037.0,,1950.0,5103.0,283501.0,2017-06-23
33965,1.0,2.0,6037.0,,1951.0,7464.0,776666.0,2017-06-23
33966,1.0,2.0,6037.0,,1920.0,70665.0,1269062.0,2017-06-23
33967,4.0,4.0,6037.0,,1960.0,16600.0,2000042.0,2017-06-23
33968,1.0,3.0,6037.0,,1939.0,5150.0,279220.0,2017-06-23
33969,2.0,4.0,6037.0,,1950.0,4671.0,432000.0,2017-06-23
33970,1.0,2.0,6037.0,,1950.0,5280.0,35778.0,2017-06-23
33971,2.0,3.0,6037.0,,1953.0,8355.0,415441.0,2017-06-23
33972,1.0,3.0,6037.0,,1955.0,6576.0,415247.0,2017-06-23
33973,2.0,3.0,6037.0,,1947.0,5425.0,364173.0,2017-06-23
33974,2.0,3.0,6059.0,2.0,1959.0,8580.0,556250.0,2017-06-23
33975,3.5,4.0,6059.0,2.0,1994.0,7700.0,1062924.0,2017-06-23
33976,3.0,5.0,6111.0,2.0,2006.0,4559.0,649800.0,2017-06-23
33977,3.0,4.0,6059.0,2.0,1997.0,7889.0,422208.0,2017-06-23
33978,2.0,4.0,6037.0,,1955.0,9853.0,115103.0,2017-06-23
33979,2.0,2.0,6037.0,,1954.0,9658.0,476000.0,2017-06-23
33980,2.0,3.0,6037.0,,1958.0,8381.0,441000.0,2017-06-23
33981,2.0,3.0,6059.0,1.0,1957.0,8100.0,566000.0,2017-06-23
33982,2.0,3.0,6037.0,,1956.0,7515.0,70571.0,2017-06-23
33983,2.0,3.0,6037.0,,1956.0,8001.0,127736.0,2017-06-23
33984,1.0,3.0,6037.0,,1953.0,8785.0,59479.0,2017-06-23
33985,2.0,4.0,6037.0,,1976.0,10813.0,374531.0,2017-06-23
33986,1.0,2.0,6037.0,,1942.0,5361.0,346902.0,2017-06-23
33987,2.0,3.0,6037.0,,1947.0,5867.0,208924.0,2017-06-23
33988,4.0,4.0,6037.0,,1976.0,29563.0,480322.0,2017-06-23
33989,3.0,4.0,6037.0,,1987.0,7076.0,794108.0,2017-06-23
33990,2.5,3.0,6059.0,2.0,1979.0,12600.0,584252.0,2017-06-23
33991,2.0,3.0,6037.0,,1960.0,17237.0,101018.0,2017-06-23
33992,3.0,3.0,6037.0,,1976.0,19405.0,381923.0,2017-06-23
33993,1.0,3.0,6037.0,,1916.0,4657.0,307606.0,2017-06-23
33994,2.0,5.0,6037.0,,1895.0,15001.0,276183.0,2017-06-23
33995,2.0,3.0,6037.0,,1947.0,6500.0,1119770.0,2017-06-23
33996,2.0,3.0,6037.0,,1952.0,5408.0,240752.0,2017-06-23
33997,2.0,4.0,6111.0,2.0,1968.0,6500.0,343165.0,2017-06-23
33998,1.5,3.0,6059.0,,1963.0,948.0,395947.0,2017-06-23
33999,1.0,2.0,6037.0,,1950.0,6000.0,87309.0,2017-06-23
34000,2.0,3.0,6059.0,2.0,1978.0,14070.0,649000.0,2017-06-23
34001,2.0,3.0,6059.0,2.0,1967.0,7272.0,354251.0,2017-06-23
34002,3.0,4.0,6059.0,2.0,1967.0,6600.0,86225.0,2017-06-23
34003,5.0,4.0,6037.0,,2009.0,,965678.0,2017-06-23
34004,2.0,4.0,6059.0,2.0,1967.0,9498.0,85610.0,2017-06-23
34005,2.0,3.0,6037.0,,1958.0,9243.0,234341.0,2017-06-23
34006,2.0,3.0,6037.0,,1953.0,7772.0,1582215.0,2017-06-23
34007,2.0,4.0,6037.0,,1956.0,7116.0,501000.0,2017-06-23
34008,2.0,4.0,6037.0,,1984.0,9320.0,41280.0,2017-06-23
34009,3.0,2.0,6037.0,,2014.0,,701030.0,2017-06-23
34010,2.0,6.0,6037.0,,1952.0,4981.0,103299.0,2017-06-23
34011,3.0,3.0,6037.0,,1934.0,7125.0,856000.0,2017-06-23
34012,2.5,3.0,6059.0,2.0,1981.0,14620.0,559027.0,2017-06-23
34013,2.5,3.0,6111.0,2.0,1981.0,4528.0,490000.0,2017-06-23
34014,2.0,3.0,6037.0,,1955.0,9156.0,389496.0,2017-06-23
34015,2.0,3.0,6059.0,2.0,1959.0,9344.0,98772.0,2017-06-23
34016,3.0,5.0,6037.0,,2002.0,8175.0,202219.0,2017-06-23
34017,2.0,3.0,6037.0,,1960.0,9698.0,249998.0,2017-06-23
34018,3.0,4.0,6037.0,,1989.0,55664.0,454547.0,2017-06-23
34019,4.0,5.0,6037.0,,1991.0,8321.0,1264407.0,2017-06-23
34020,2.0,3.0,6037.0,,1953.0,9991.0,220493.0,2017-06-23
34021,4.0,5.0,6037.0,,1940.0,7250.0,519074.0,2017-06-23
34022,3.0,3.0,6037.0,,1923.0,10514.0,689674.0,2017-06-23
34023,3.0,3.0,6059.0,2.0,1990.0,8750.0,696759.0,2017-06-23
34024,3.0,5.0,6037.0,,1914.0,21011.0,602800.0,2017-06-23
34025,3.0,4.0,6037.0,,1989.0,11336.0,232993.0,2017-06-23
34026,3.0,3.0,6037.0,,1957.0,17185.0,706000.0,2017-06-24
34027,2.0,4.0,6059.0,2.0,1963.0,9790.0,472333.0,2017-06-24
34028,3.5,4.0,6059.0,2.0,1994.0,5400.0,886370.0,2017-06-25
34029,4.5,5.0,6059.0,3.0,2005.0,6160.0,1267425.0,2017-06-25
34030,1.0,3.0,6037.0,,1955.0,6658.0,250640.0,2017-06-25
34031,2.0,3.0,6059.0,2.0,1962.0,6400.0,556524.0,2017-06-26
34032,2.5,3.0,6059.0,2.0,1985.0,2040.0,436977.0,2017-06-26
34033,2.0,3.0,6037.0,,1970.0,7464.0,854371.0,2017-06-26
34034,3.0,4.0,6059.0,2.0,1958.0,8640.0,560904.0,2017-06-26
34035,2.5,3.0,6059.0,2.0,1975.0,1700.0,246463.0,2017-06-26
34036,3.0,4.0,6037.0,,1958.0,7540.0,231122.0,2017-06-26
34037,4.5,4.0,6111.0,2.0,2000.0,7133.0,1094525.0,2017-06-26
34038,1.0,3.0,6037.0,,1951.0,7503.0,210320.0,2017-06-26
34039,2.0,5.0,6037.0,,1969.0,14633.0,350283.0,2017-06-26
34040,3.0,4.0,6059.0,2.0,1979.0,8120.0,886341.0,2017-06-26
34041,2.0,3.0,6037.0,,1995.0,7350.0,192897.0,2017-06-26
34042,3.0,4.0,6111.0,2.0,2000.0,5978.0,582830.0,2017-06-26
